Name,seq,beat_id,beat_desc,pos,speaker_guess,dialogue,optional
OPT_MQ4_Vault_1637869,,MQ4_Vault,Khalir’s Vault — relic and custody,1637869,Ashianna,“This is delicious.”,1
OPT_MQ4_Vault_1647165,,MQ4_Vault,Khalir’s Vault — relic and custody,1647165,Li,“Bring me back a cup of something hot to drink if you don’t mind.”,1
OPT_MQ4_Vault_1647232,,MQ4_Vault,Khalir’s Vault — relic and custody,1647232,Li,“Urine is hot.”,1
OPT_MQ4_Vault_1647284,,MQ4_Vault,Khalir’s Vault — relic and custody,1647284,Li,"“It’s warm, actually. And eww,”",1
OPT_MQ4_Vault_1647473,,MQ4_Vault,Khalir’s Vault — relic and custody,1647473,Li,"“I’m a ﬁre mage,”",1
OPT_MQ4_Vault_1694775,,MQ4_Vault,Khalir’s Vault — relic and custody,1694775,Ashianna,“How does the tourney work?”,1
OPT_MQ4_Vault_1702750,,MQ4_Vault,Khalir’s Vault — relic and custody,1702750,Ephram,"“That means get moving, Hasran.”",1
OPT_MQ4_Vault_1702783,,MQ4_Vault,Khalir’s Vault — relic and custody,1702783,Ephram,"“Don’t you dare call me that,”",1
OPT_MQ4_Vault_1702876,,MQ4_Vault,Khalir’s Vault — relic and custody,1702876,Ephram,"“I’m not a Hasran,”",1
OPT_MQ4_Vault_1739809,,MQ4_Vault,Khalir’s Vault — relic and custody,1739809,Ashianna,“What are the other quints like?”,1
OPT_MQ4_Vault_1739998,,MQ4_Vault,Khalir’s Vault — relic and custody,1739998,Ashianna,"“You’ve beaten Crispus on the sands? Truthfully, I thought I was assigned to you as a joke. I am not accounted a strong disciple, but neither am I weak. I assumed you at my level, especially from looking at your gear. That is good. It means others will underestimate us as well. I accounted us near the bottom third of all quints, but perhaps I am mistaken about that.”",1
OPT_MQ4_Vault_1806491,,MQ4_Vault,Khalir’s Vault — relic and custody,1806491,,"“She’s probably invisible. Saghir, can you get into position to hit the amulet with ﬁre bolts? I’m betting she’s making for it.”",1
OPT_MQ4_Vault_1847821,,MQ4_Vault,Khalir’s Vault — relic and custody,1847821,,"“Combat breaks out at the oddest of times, though I suppose they were quite feisty in Calmora as well. Thankfully, I’ve learned to use air as Li does. I can cover my mug when not drinking so it won’t spill.”",1
OPT_MQ4_Vault_62546,,MQ4_Vault,Khalir’s Vault — relic and custody,62546,,"“I’ve been here since I woke up. No one has come in. I haven’t seen Tissa anywhere. Open the mirror, Xal. Now.”",1
OPT_MQ4_Vault_64260,,MQ4_Vault,Khalir’s Vault — relic and custody,64260,,"“Look at me, Xal. Witness what you have wrought. I was handsome.”",1
OPT_MQ4_Vault_80651,,MQ4_Vault,Khalir’s Vault — relic and custody,80651,,“I don’t understand. Who is this Xal? And what are we meant to do? I won’t serve anyone. Not some demon prince.”,1
OPT_MQ4_Vault_80909,,MQ4_Vault,Khalir’s Vault — relic and custody,80909,,"“You know who. His presence is…intoxicating. He will have you agreeing to things before you realize it. But nothing I say will matter, not where Xal is concerned. Were I you, and were I seeking a return to the sun, I’d climb swiftly. The blood seed has made you stronger and faster, but such boons will fade. The levels above this one are feral and dangerous. Be swift and silent, lest you disturb the ghouls there. Feral demokin who recognize no master will devour their own limbs absent other prey.”",1
OPT_MQ4_Vault_94926,,MQ4_Vault,Khalir’s Vault — relic and custody,94926,,“Save some for Tissa. She’ll be back.”,1
OPT_MQ4_Vault_101865,,MQ4_Vault,Khalir’s Vault — relic and custody,101865,,"“But it’s helpful to understand everyone. Friends. Enemies. If you understand people’s motivations, then you can better predict their actions. What about Tissa? What happened to her?”",1
OPT_MQ4_Vault_164289,,MQ4_Vault,Khalir’s Vault — relic and custody,164289,,"“Nice work, Xal. Looks like you just earned yourself a promotion. Start moving our gear. Take the ten bunks closest to the door. We’ll keep everyone out until you’re done.”",1
OPT_MQ4_Vault_167839,,MQ4_Vault,Khalir’s Vault — relic and custody,167839,,"“Friend Xal, I have not thanked you for saving my life. If you had not intervened, I do not believe I would have survived the first hour. I…I am sad to admit that I am completely dependent upon you.”",1
OPT_MQ4_Vault_220157,,MQ4_Vault,Khalir’s Vault — relic and custody,220157,,"“I’m going to get some sleep. Saghir is going to keep watch, but if you can help him, that would be great. All you have to do is wake up Seth when the food is ready. Can you do that?”",1
OPT_MQ4_Vault_354313,,MQ4_Vault,Khalir’s Vault — relic and custody,354313,,"“I have heard many tales of the Celestial Mountain and the wonders there. It is a true honor to meet you, even had you not saved us. Since you have, then I owe water debt to you and to Xal. Thank you, Princess.”",1
OPT_MQ4_Vault_369772,,MQ4_Vault,Khalir’s Vault — relic and custody,369772,,“This is Saghir.”,1
OPT_MQ4_Vault_380196,,MQ4_Vault,Khalir’s Vault — relic and custody,380196,,“I bet she gets that a lot. I saw how Darius and Erik fawned over her.”,1
OPT_MQ4_Vault_387240,,MQ4_Vault,Khalir’s Vault — relic and custody,387240,,"“Erik, didn’t you say something about new clothes?”",1
OPT_MQ4_Vault_391972,,MQ4_Vault,Khalir’s Vault — relic and custody,391972,,"“You’re falling asleep, friend Xal, and everyone is getting out.”",1
OPT_MQ4_Vault_463486,,MQ4_Vault,Khalir’s Vault — relic and custody,463486,,"“Ashianna, Gavius, this is Xal, and his little friend is Saghir. They’re joining our house. They’re in your year, too, Ashianna.”",1
OPT_MQ4_Vault_492290,,MQ4_Vault,Khalir’s Vault — relic and custody,492290,,“Ashianna is going.”,1
OPT_MQ4_Vault_501365,,MQ4_Vault,Khalir’s Vault — relic and custody,501365,,"“Let’s stay together, friend Xal. We are stronger.”",1
OPT_MQ4_Vault_522342,,MQ4_Vault,Khalir’s Vault — relic and custody,522342,,"“Here is what we will do. We will pair our most advanced students with our least advanced. Each new student will receive a mentor, chosen at random. Let’s see…Darius with Xal.”",1
OPT_MQ4_Vault_544943,,MQ4_Vault,Khalir’s Vault — relic and custody,544943,,"“After Xal’s grandfather was killed by our Imperator, his people were swept out with the rest of the trash?”",1
OPT_MQ4_Vault_561700,,MQ4_Vault,Khalir’s Vault — relic and custody,561700,,"“And…I am so small. I cannot reach the Catalyst on my own. Once we enter the Reactor, if I fall off friend Xal or whoever I am with…then I will die in there.”",1
OPT_MQ4_Vault_562254,,MQ4_Vault,Khalir’s Vault — relic and custody,562254,,"“They really put the fear in you. I am so glad I’m not in sixth year anymore. So Xal…I can’t help but notice that you’re poor and hungry. You like gold, right?”",1
OPT_MQ4_Vault_587940,,MQ4_Vault,Khalir’s Vault — relic and custody,587940,,“Li…I don’t want to hurt you.”,1
OPT_MQ4_Vault_589641,,MQ4_Vault,Khalir’s Vault — relic and custody,589641,,“Can you see to Saghir?”,1
OPT_MQ4_Vault_604293,,MQ4_Vault,Khalir’s Vault — relic and custody,604293,,"“Hey, Xal, you’re broke, right?”",1
OPT_MQ4_Vault_614604,,MQ4_Vault,Khalir’s Vault — relic and custody,614604,,"“Put up your staves! You’re going to be exposed to many hard facts over the next few weeks. You don’t have what it takes to beat Dalanthar, not yet. You’re lacking gear and skill, and teamwork. Unless you can build all three, get used to time in the medicus because Erik is going to use you as stress relief for the rest of the term.”",1
OPT_MQ4_Vault_618703,,MQ4_Vault,Khalir’s Vault — relic and custody,618703,Saghir,“And me?”,1
OPT_MQ4_Vault_626326,,MQ4_Vault,Khalir’s Vault — relic and custody,626326,,"“If you’ll teach Saghir and me for the term, then the scale is yours.”",1
OPT_MQ4_Vault_653428,,MQ4_Vault,Khalir’s Vault — relic and custody,653428,,"“The gutter rat found some armor, and so did Saghir. They’ve even found coin for lunch.”",1
OPT_MQ4_Vault_686892,,MQ4_Vault,Khalir’s Vault — relic and custody,686892,,"“Are we certain we wish to do this? These fights are to the death. This training is most unforgiving. One mistake. I am afraid, friend Xal.”",1
OPT_MQ4_Vault_689911,,MQ4_Vault,Khalir’s Vault — relic and custody,689911,,“And my familiar’s name is Saghir.”,1
OPT_MQ4_Vault_717181,,MQ4_Vault,Khalir’s Vault — relic and custody,717181,Emelia,"“I am called Emelia, and I will be your artificer this day, should need arise. I have been trained in the Temple of Tavren and completed my journeyman’s piece two summers ago. I am not yet a master, but am proficient in the greater path of artificing.”",1
OPT_MQ4_Vault_731319,,MQ4_Vault,Khalir’s Vault — relic and custody,731319,,"“That will be useful in the Reactor, of course, but will also blunt Darius’s, Saghir’s, and Erik’s magic.”",1
OPT_MQ4_Vault_731566,,MQ4_Vault,Khalir’s Vault — relic and custody,731566,,"“Almost, I pity Xal,”",1
OPT_MQ4_Vault_766011,,MQ4_Vault,Khalir’s Vault — relic and custody,766011,,"“It is my turn to save you, friend Xal.”",1
OPT_MQ4_Vault_772019,,MQ4_Vault,Khalir’s Vault — relic and custody,772019,,"“Elevating Saghir and Ephram isn’t fair. They did not secure victory alone. I battled three opponents, while the rest of you all battled but one.”",1
OPT_MQ4_Vault_783446,,MQ4_Vault,Khalir’s Vault — relic and custody,783446,,“On friend Xal.”,1
OPT_MQ4_Vault_784390,,MQ4_Vault,Khalir’s Vault — relic and custody,784390,,“All my coin is going on Xal. I have never seen a skilled player taken apart like this.”,1
OPT_MQ4_Vault_790714,,MQ4_Vault,Khalir’s Vault — relic and custody,790714,,“Saghir goes with Ephram and uses his strength spells to enhance all of you.”,1
OPT_MQ4_Vault_791082,,MQ4_Vault,Khalir’s Vault — relic and custody,791082,,"“They assume I have our relic and hunt me down. I lead them across the platforms, well away from you. They think Saghir and I are together and will send Erik to punish us. All I need do is delay them, and you win the match.”",1
OPT_MQ4_Vault_906586,,MQ4_Vault,Khalir’s Vault — relic and custody,906586,,"“I do not pretend to know all the advantages the nobility possess. I see them wear rings and amulets, but I do not understand the specific enchantments. Perhaps Ashianna or Li might know?”",1
OPT_MQ4_Vault_914126,,MQ4_Vault,Khalir’s Vault — relic and custody,914126,,"“I can, say, make myself stronger the way Saghir does with his spells?”",1
OPT_MQ4_Vault_941972,,MQ4_Vault,Khalir’s Vault — relic and custody,941972,,"“Xal is slippery,”",1
OPT_MQ4_Vault_942919,,MQ4_Vault,Khalir’s Vault — relic and custody,942919,Erik,"“Come,”",1
OPT_MQ4_Vault_944019,,MQ4_Vault,Khalir’s Vault — relic and custody,944019,,“Somehow he overheard that your mother ordered his death. He knows you’re going to try to kill him and stands ready to fight. The whole quint does. Ashianna and Li will stand with him if you try.”,1
OPT_MQ4_Vault_944795,,MQ4_Vault,Khalir’s Vault — relic and custody,944795,,“What of Li and Ashianna?”,1
OPT_MQ4_Vault_944852,,MQ4_Vault,Khalir’s Vault — relic and custody,944852,,"“I’m not even talking about the diplomatic incident in killing the heir to Calmora or the eldest daughter of the Praetor of Valys. These are people we know, Erik. Our friends, even if they’ve been saddled with demon-tainted quint-mates.”",1
OPT_MQ4_Vault_969299,,MQ4_Vault,Khalir’s Vault — relic and custody,969299,,"“Do you have a plan, friend Xal?”",1
OPT_MQ4_Vault_984063,,MQ4_Vault,Khalir’s Vault — relic and custody,984063,,"“Five on one, Xal. Kneel, and I will make your end quick.”",1
OPT_MQ4_Vault_984481,,MQ4_Vault,Khalir’s Vault — relic and custody,984481,,"“Have you no honor, Erik, that you would murder a fellow student in violation of your own law?”",1
OPT_MQ4_Vault_993100,,MQ4_Vault,Khalir’s Vault — relic and custody,993100,,"“You’re always talking about what a tactical genius you are. So lead us over there and help us put Erik in his place. The bastard deserves it, and you know it. Besides, I want to show off for Li. I’ve never bedded a princess, and if she’s dating rats, that means I have a chance.”",1
OPT_MQ4_Vault_995491,,MQ4_Vault,Khalir’s Vault — relic and custody,995491,,"“Then you must take the Bond of Jhordil for me, the same as Vhala has done for Erik.”",1
OPT_MQ4_Vault_997307,,MQ4_Vault,Khalir’s Vault — relic and custody,997307,,“Save Xal and I will become your concubine.”,1
OPT_MQ4_Vault_998421,,MQ4_Vault,Khalir’s Vault — relic and custody,998421,,"“You’ve coerced my brother into murder, and if word gets out, how do you think the Guild will take that? You’re risking my family name, Erik, and I don’t like that. It certainly would be a shame if you and Brutus and your pet companion all failed to return from a routine trip into an easy Catalyst, wouldn’t it? Your mother would need to squirt out some other mediocre would-be heir.”",1
OPT_MQ4_Vault_1009783,,MQ4_Vault,Khalir’s Vault — relic and custody,1009783,Brutus,"“Finish this, Erik,”",1
OPT_MQ4_Vault_1016188,,MQ4_Vault,Khalir’s Vault — relic and custody,1016188,,“Xal…I’m so sorry.”,1
OPT_MQ4_Vault_1022678,,MQ4_Vault,Khalir’s Vault — relic and custody,1022678,,"“You heard Saghir,”",1
OPT_MQ4_Vault_1050597,,MQ4_Vault,Khalir’s Vault — relic and custody,1050597,,“You’re not a demon! You’re Xal!”,1
OPT_MQ4_Vault_1086239,,MQ4_Vault,Khalir’s Vault — relic and custody,1086239,Saghir,“Can you?”,1
OPT_MQ5_Prophecy_3519545,,MQ5_Prophecy,Oracles' Offer — price of knowledge,3519545,Saghir,"“I am sorry, ratkin.”",1
OPT_MQ5_Prophecy_3537199,,MQ5_Prophecy,Oracles' Offer — price of knowledge,3537199,Narlifex,"“For the ﬁrst time, I feel worthy to hold you.”",1
OPT_MQ5_Prophecy_3537395,,MQ5_Prophecy,Oracles' Offer — price of knowledge,3537395,Narlifex,--- Page 671 ---,1
OPT_MQ5_Prophecy_3716028,,MQ5_Prophecy,Oracles' Offer — price of knowledge,3716028,Saghir,“Make sure you come back in exactly one year if you can. We’re going to have a big festival with arena games ‘n meat ‘n ﬁsh ‘n stuﬀ. Please come!”,1
OPT_MQ5_Prophecy_4305799,,MQ5_Prophecy,Oracles' Offer — price of knowledge,4305799,,"“If Ephram of the Fomori says it is so, then it is so. I trust my fate to his words.”",1
OPT_MQ5_Prophecy_4597426,,MQ5_Prophecy,Oracles' Offer — price of knowledge,4597426,Olivanticus,“It was not I.”,1
OPT_MQ5_Prophecy_5048013,,MQ5_Prophecy,Oracles' Offer — price of knowledge,5048013,Narlifex,--- Page 259 ---,1
OPT_MQ5_Prophecy_5331906,,MQ5_Prophecy,Oracles' Offer — price of knowledge,5331906,Ephram,“What happened?”,1
OPT_MQ5_Prophecy_5331968,,MQ5_Prophecy,Oracles' Offer — price of knowledge,5331968,Ephram,"“We’ve entered the underworld,”",1
OPT_MQ5_Prophecy_5332033,,MQ5_Prophecy,Oracles' Offer — price of knowledge,5332033,Ephram,“I didn’t think it would come this quickly.”,1
OPT_MQ5_Prophecy_5332078,,MQ5_Prophecy,Oracles' Offer — price of knowledge,5332078,Ephram,“How is this possible?”,1
OPT_MQ5_Prophecy_5418200,,MQ5_Prophecy,Oracles' Offer — price of knowledge,5418200,Saghir,“We are arriving now. I did not wish to interrupt.”,1
OPT_MQ5_Prophecy_5659176,,MQ5_Prophecy,Oracles' Offer — price of knowledge,5659176,Liloth,“Granted. We know better than most the power of faith. And the second?”,1
OPT_MQ5_Prophecy_5659262,,MQ5_Prophecy,Oracles' Offer — price of knowledge,5659262,Liloth,“Help and serve the Tree’s new protectors.”,1
OPT_MQ5_Prophecy_5949986,,MQ5_Prophecy,Oracles' Offer — price of knowledge,5949986,Saghir,"“Do you see another option, friend Frit?”",1
OPT_MQ5_Prophecy_5950158,,MQ5_Prophecy,Oracles' Offer — price of knowledge,5950158,Saghir,"“I am destined to wed the flame with the demonling. If that is true, then perhaps the prophecy means that I and my people stay here. We slow the demon march and buy you the time to reach the Heart. It will mean great sacrifice. We will lose much of our army. All of it if we stay and fight. But if it gets you to the Catalyst, then it will have been worth it.”",1
OPT_MQ5_Prophecy_147179,,MQ5_Prophecy,Oracles' Offer — price of knowledge,147179,,"“Erik, your friend has no interest in the games.”",1
OPT_MQ5_Prophecy_414630,,MQ5_Prophecy,Oracles' Offer — price of knowledge,414630,,"“I know you find me harsh, Erik.”",1
OPT_MQ5_Prophecy_601071,,MQ5_Prophecy,Oracles' Offer — price of knowledge,601071,,"“I promise I will not. I will help find out about this demon, and this prophecy, if that’s what you want. Promise me you’ll tell no one else though. Not until I’ve learned more. This could harm us. The Imperator hates demons and anything associated with your people. She’s mostly focused on Xal, but if you catch her notice, it will go badly. I can shield you, but you must move in shadow.”",1
OPT_MQ5_Prophecy_653428,,MQ5_Prophecy,Oracles' Offer — price of knowledge,653428,,"“The gutter rat found some armor, and so did Saghir. They’ve even found coin for lunch.”",1
OPT_MQ5_Prophecy_755756,,MQ5_Prophecy,Oracles' Offer — price of knowledge,755756,,“Friend Xal is right.”,1
OPT_MQ5_Prophecy_756006,,MQ5_Prophecy,Oracles' Offer — price of knowledge,756006,,"“We’ll send Li to engage your untrained friends. You may not have faith in her to best prostrates, but I do.”",1
OPT_MQ5_Prophecy_883494,,MQ5_Prophecy,Oracles' Offer — price of knowledge,883494,,"“Good morning, friend Xal.”",1
OPT_MQ5_Prophecy_999664,,MQ5_Prophecy,Oracles' Offer — price of knowledge,999664,,"“I’d do it for you, Erik. Because pathetic mother’s boy that you are, you are still the monarch who will one day guide our Imperium. And if you begin your path to power by following the same misdeeds that led your mother here, then you will meet a similar fate. You
--- Page 551 ---
want to kill the urchin? Then kill him. No one will interfere. Or are you so frightened by the prospect of a duel?”",1
OPT_MQ5_Prophecy_1015011,,MQ5_Prophecy,Oracles' Offer — price of knowledge,1015011,,“You did well in that duel. I was genuinely surprised to see a melee attack instead of a spell. I don’t think Erik saw such coming.”,1
OPT_MQ5_Prophecy_1024077,,MQ5_Prophecy,Oracles' Offer — price of knowledge,1024077,,"“Ephram’s words speak to my fate as well. My people were independent, once, but that was before my birth. We stood alone, proud, for many generations. Against orokh hordes, the consumed, and Olivanticus himself. Some people still remember being free, our oldest and strongest mages. Dwarves live a lot longer than humans, and earthen live even longer than that. Both are common slave races, a price we agreed to when we were adopted into the Imperium.”",1
OPT_MQ5_Prophecy_1130538,,MQ5_Prophecy,Oracles' Offer — price of knowledge,1130538,Primum Linus,"“Sir,”",1
OPT_MQ5_Prophecy_1130660,,MQ5_Prophecy,Oracles' Offer — price of knowledge,1130660,Primum Linus,"“We’ve taken signiﬁcant damage in that last volley. It seems the reactor is oﬄine, and we’re having trouble removing the spiders. Our Guild artiﬁcer set to work on repairs, but it will take time. As a precaution, I’d recommend we load you up on your griﬀin and send you skyward until the situation is—”",1
OPT_MQ5_Prophecy_1481502,,MQ5_Prophecy,Oracles' Offer — price of knowledge,1481502,,“Xal is a common name in the dims. I know another Xal and even one Legos. My name doesn’t mean anything beyond a random coincidence.”,1
OPT_MQ5_Prophecy_1510546,,MQ5_Prophecy,Oracles' Offer — price of knowledge,1510546,,"“She assumed me to be your enemy and thought by spreading her legs she could manipulate me as she chooses. Did you know she faked a ritual? She cast an illusion of Brutus and pretended to dream his fate. She’s powerful, Li. Full illusionist. If you don’t ﬁnd a way to put her in check, then you will return after graduation to ﬁnd you’ve been deposed as heir.”",1
OPT_MQ5_Prophecy_1627158,,MQ5_Prophecy,Oracles' Offer — price of knowledge,1627158,,"“Friend Xal, would you be willing to escort me around the ship? I’d like to see whatever they are willing to show us. Perhaps even the reactor.”",1
OPT_MQ5_Prophecy_1728375,,MQ5_Prophecy,Oracles' Offer — price of knowledge,1728375,,"“She did not make a scabbard for Erik.
--- Page 424 ---
Or for anyone else. I think you may have a suitor. In our lands, such a gift means much.”",1
OPT_MQ5_Prophecy_1739998,,MQ5_Prophecy,Oracles' Offer — price of knowledge,1739998,Ashianna,"“You’ve beaten Crispus on the sands? Truthfully, I thought I was assigned to you as a joke. I am not accounted a strong disciple, but neither am I weak. I assumed you at my level, especially from looking at your gear. That is good. It means others will underestimate us as well. I accounted us near the bottom third of all quints, but perhaps I am mistaken about that.”",1
OPT_MQ5_Prophecy_1982617,,MQ5_Prophecy,Oracles' Offer — price of knowledge,1982617,,"“Friend Xal is much more trusting than I,”",1
OPT_MQ5_Prophecy_1987270,,MQ5_Prophecy,Oracles' Offer — price of knowledge,1987270,,"“Master Saghir,”",1
OPT_MQ5_Prophecy_1987904,,MQ5_Prophecy,Oracles' Offer — price of knowledge,1987904,,"“Thank you, friend Xal.”",1
OPT_MQ5_Prophecy_2141979,,MQ5_Prophecy,Oracles' Offer — price of knowledge,2141979,,"“Xal was right,”",1
OPT_MQ5_Prophecy_2501089,,MQ5_Prophecy,Oracles' Offer — price of knowledge,2501089,,"“After the vision of Shu, I don’t believe void is against our creator. I think it is a tool. Xal has shown us that. But my people will not understand.”",1
OPT_MQ5_Prophecy_2502519,,MQ5_Prophecy,Oracles' Offer — price of knowledge,2502519,,"“See that all three survive and return to me. Do that, and then we are deﬁnitely even. No bad blood. Only friendship and mutual respect. It’s a small price. Not even a price at all really. You know that Tissa can lead them down there. She’s been. I know she knows the way, even if she won’t tell me what it is.”",1
OPT_MQ5_Prophecy_2609749,,MQ5_Prophecy,Oracles' Offer — price of knowledge,2609749,,"“Enough. I will not let you do this. I can stop it! I won’t let you ﬁght. I might not
--- Page 994 ---
be able to kill, but I can heal, and I can ward. Neither one of you is hurting the other. I’m sorry your stupid prophecy was a trick, but Xal is my friend. And he hasn’t done anything that he should be killed for, any more than you have. We can’t prejudge people and murder them because we read something in an old book. I won’t be a part of it.”",1
OPT_MQ5_Prophecy_2610298,,MQ5_Prophecy,Oracles' Offer — price of knowledge,2610298,Nef,“You and Ephram are friends? Ephram?”,1
OPT_MQ5_Prophecy_2612653,,MQ5_Prophecy,Oracles' Offer — price of knowledge,2612653,,"“I’d like that, Ephram.”",1
OPT_MQ5_Prophecy_2626907,,MQ5_Prophecy,Oracles' Offer — price of knowledge,2626907,,"“Everyone in the dims, Xal. From Panya to the babe Kez hasn’t found a name for yet.”",1
OPT_MQ5_Prophecy_2783249,,MQ5_Prophecy,Oracles' Offer — price of knowledge,2783249,,"“A human named Xal. A man who saved my life many times, who the world needs to fulﬁll a great prophecy. I must prevent his death in the arena three days hence. I came to ask you, and your brother, if you can show me a way to do that. I have coin, and I know that patrons can help gladiators, but not the rules of such things.”",1
OPT_MQ5_Prophecy_2952062,,MQ5_Prophecy,Oracles' Offer — price of knowledge,2952062,,“I have come to support Saghir.”,1
OPT_MQ5_Prophecy_2954341,,MQ5_Prophecy,Oracles' Offer — price of knowledge,2954341,,“I’ve seen no limitation. Xal has wielded the sword for over a year.”,1
OPT_MQ5_Prophecy_3350831,,MQ5_Prophecy,Oracles' Offer — price of knowledge,3350831,,"“Tissa is out there somewhere. Alone. Without either one of us to watch her back. I don’t have much left Xal, just a need to be with my sister. I helped you. Now you help me. Let’s be done with this prophecy nonsense. What’s to stop you from marching out of the desert right now? Your rat could ﬂy—”",1
OPT_MQ5_Prophecy_3351162,,MQ5_Prophecy,Oracles' Offer — price of knowledge,3351162,,"“has his own opinions. I could ﬂy Xal elsewhere if I thought that’s where he needed to be. But my friend has conﬁded in me that his ﬁrst tomb lies somewhere within these sands. And I am going to help him ﬁnd it and help him fulﬁll the prophecy you just heard related to the druid. And if you get in the way…well you are just a sword, aren’t you?”",1
OPT_MQ5_Prophecy_3351653,,MQ5_Prophecy,Oracles' Offer — price of knowledge,3351653,,“I don’t know when I’ll ﬁnd Tissa.”,1
OPT_MQ5_Prophecy_3353783,,MQ5_Prophecy,Oracles' Offer — price of knowledge,3353783,,"“Good morning, hand of fate. Friend Xal has asked a valid question. How might we journey into the desert? I can simply carry all of us. I can even cloak us from sight so that natural predators do not see us. I can also protect you from the heat, though I doubt anyone will need such.”",1
OPT_MQ5_Prophecy_3388673,,MQ5_Prophecy,Oracles' Offer — price of knowledge,3388673,,"“You do not think my presence will prevent you from reaching the impossible city, do you, friend Xal?”",1
OPT_MQ5_Prophecy_3389550,,MQ5_Prophecy,Oracles' Offer — price of knowledge,3389550,,“Gakk think Xal right.”,1
OPT_MQ5_Prophecy_3498362,,MQ5_Prophecy,Oracles' Offer — price of knowledge,3498362,,“To return to Tissa. I think she’s in Hasra. Might be in Enestius now.”,1
OPT_MQ5_Prophecy_3551073,,MQ5_Prophecy,Oracles' Offer — price of knowledge,3551073,,"“I forget that you have a quick wit, friend Xal. And that you forgive easily. I still bear some responsibility. But it eases me that you are not troubled.”",1
OPT_MQ5_Prophecy_3564479,,MQ5_Prophecy,Oracles' Offer — price of knowledge,3564479,,"“I have long studied you, friend Xal.”",1
OPT_MQ5_Prophecy_3665303,,MQ5_Prophecy,Oracles' Offer — price of knowledge,3665303,,"“Saghir, Isharah is right. We don’t have time for this. Carry the rest of them to the palace. All of them. Go. Now.”",1
OPT_MQ5_Prophecy_3665420,,MQ5_Prophecy,Oracles' Offer — price of knowledge,3665420,,"“I cannot leave you here alone, friend Xal.”",1
OPT_MQ5_Prophecy_3714543,,MQ5_Prophecy,Oracles' Offer — price of knowledge,3714543,,"“I feel that friend Xal’s fate will bring him here once more, and I will be at his side when it does. In the meantime, if you or the hand of fate ever require our aid, then send a missive. We can cross the world as fast as an airship if need be and will come if we are able.”",1
OPT_MQ5_Prophecy_3715993,,MQ5_Prophecy,Oracles' Offer — price of knowledge,3715993,Saghir,“Oh!”,1
OPT_MQ5_Prophecy_3843177,,MQ5_Prophecy,Oracles' Offer — price of knowledge,3843177,,"“I wish I could take you with me, but I don’t think we’d be very popular in Olivantia. And I’ll be back before you know it, hopefully to stay. Saghir can fly us to Olivantia and back in a couple weeks.”",1
OPT_MQ5_Prophecy_3977317,,MQ5_Prophecy,Oracles' Offer — price of knowledge,3977317,,“Why not have Saghir fly us to the Skull right now and simply take what I’m after?”,1
OPT_MQ5_Prophecy_4259631,,MQ5_Prophecy,Oracles' Offer — price of knowledge,4259631,,"“What will I become after the fourth
--- Page 334 ---
tomb? How much of me, Xal, the kid from the dims, will remain? What will I be expected to do? I am so mired in prophecy that I feel like every footstep has been planned.”",1
OPT_MQ5_Prophecy_4384789,,MQ5_Prophecy,Oracles' Offer — price of knowledge,4384789,,"“The people will already follow you, but this will make it a lot more personal. What do we do after, though? If Hasra really is going to war…that’s our friends. I mean some of us, anyway. What do you intend to do, Xal?”",1
OPT_MQ5_Prophecy_4389580,,MQ5_Prophecy,Oracles' Offer — price of knowledge,4389580,,"“Well, it might be a good thing with Tissa.”",1
OPT_MQ5_Prophecy_4435422,,MQ5_Prophecy,Oracles' Offer — price of knowledge,4435422,,"“Saghir, can you teleport us down to the lake of blood?”",1
OPT_MQ5_Prophecy_4460668,,MQ5_Prophecy,Oracles' Offer — price of knowledge,4460668,,"“I can’t ask Li to watch her nation and her people burn. I can’t destroy the Blasted Lands and all the children who live there. I can’t destroy every forest, and river, and spirit, and book, and airship. Not even to free her.”",1
OPT_MQ5_Prophecy_4544042,,MQ5_Prophecy,Oracles' Offer — price of knowledge,4544042,,"“You executed her, and next you were going to try to kill me. Your friends have already paid the price. They are very dead, I assure you. Now here’s what you are going to do. You’re going to scurry back to Totarius, or Erik, or whoever is in charge. You are going to tell them that I will trade his son for my husband. The body is preserved and can be resurrected. As can the companion. I will perform the spell myself if my husband is brought back to me. Now go, assassin, before I decide to vent my rage and deliver the message myself.”",1
OPT_MQ5_Prophecy_4674495,,MQ5_Prophecy,Oracles' Offer — price of knowledge,4674495,Ikadra,“The Hand of Xal?”,1
OPT_MQ5_Prophecy_4728725,,MQ5_Prophecy,Oracles' Offer — price of knowledge,4728725,,"“You know our capabilities. I was going to have Xenia and Doxia open portals and disgorge the forces they have prepared. I will add my own portal, with the forces you remember from the capital. Fates willing, that will delay their forces long enough to kill the tree. I think we need to assault it with direct sorcery, the strongest spells we can use. Saghir, Temis, and I will all assail it directly. I will use my vessel’s spellcannon. They may use whatever means they possess.”",1
OPT_MQ5_Prophecy_4739605,,MQ5_Prophecy,Oracles' Offer — price of knowledge,4739605,,“Xal broke it. My friend. My enemy? I don’t know. It’s all jumbled between us. I think it’s my fault. Or maybe Nef’s. Or that damned school tearing us apart.”,1
